bedrooms,bathrooms,sqft_living,floors,waterfront,view,condition,sqft_above,sqft_basement,city,zipcode,log_sqft_lot,was_renovated,age,price
4.0,2.5,3760,2.0,0,0,3,3760,0,30,31,10.282779786340269,1,27,1010000.0
3.0,2.25,2675,2.0,0,0,3,2675,0,32,43,10.619154254525943,0,30,660000.0
2.0,1.0,670,1.0,0,0,5,670,0,34,61,8.748463629942055,0,72,279000.0
4.0,2.5,2303,2.0,0,0,3,2303,0,1,45,8.249836485425702,0,8,300000.0
3.0,1.75,1500,1.0,0,0,3,1500,0,18,22,9.008713664124222,0,17,435000.0
2.0,1.75,1510,1.0,0,0,3,1510,0,30,32,8.513385953073284,0,8,419000.0
4.0,2.5,2790,2.0,0,0,3,2790,0,10,73,8.981807323377534,0,9,375000.0
3.0,1.5,1590,1.0,0,0,3,1590,0,16,16,9.095153962167066,1,58,300000.0
4.0,2.25,2130,2.0,0,0,4,2130,0,22,25,9.379576689221482,0,42,850000.0
3.0,1.5,2600,1.0,0,0,4,1400,1200,34,61,8.534246945982066,1,74,540000.0
3.0,1.75,1730,1.0,0,0,5,1730,0,17,19,9.33485624667375,0,42,228944.444444
5.0,3.25,3230,2.0,0,0,3,2480,750,34,56,8.249575150000199,0,0,1059500.0
3.0,2.25,1470,2.0,0,0,3,1080,390,34,56,7.824445930877619,0,30,490000.0
4.0,1.75,1950,1.0,0,0,4,1370,580,3,6,9.497097016351463,0,45,635000.0
4.0,4.25,4930,2.0,0,0,3,4930,0,1,45,10.154829758209017,0,9,835000.0
5.0,2.5,2430,2.0,0,0,3,2430,0,31,36,8.47261414801827,0,13,405000.0
3.0,2.5,2090,1.0,0,0,3,1360,730,35,62,8.941283763647567,1,52,543000.0
3.0,1.0,1140,1.5,0,0,4,1140,0,34,74,8.612685172875459,0,106,476000.0
4.0,2.5,2070,2.0,0,0,3,2070,0,15,17,8.59711281459211,0,18,578000.0
3.0,1.75,1520,1.0,0,0,3,1520,0,32,42,9.31343832997975,1,31,475580.0
3.0,2.0,1590,1.0,0,0,4,1590,0,31,36,10.49096861519108,0,40,305100.0
3.0,2.5,3316,2.0,0,0,3,3316,0,14,13,9.345570321236288,0,28,490600.0
3.0,2.5,3030,1.5,0,0,4,3030,0,41,44,10.309219291761723,0,22,766950.0
3.0,1.75,1440,1.0,0,0,3,1440,0,18,22,9.079776001955066,1,41,375000.0
3.0,1.0,1430,1.5,0,0,4,1430,0,34,62,9.21094019204815,1,64,400000.0
3.0,2.25,1900,1.5,0,0,3,1200,700,34,59,8.284251797621916,1,109,580000.0
3.0,1.0,1370,1.5,0,0,3,1370,0,34,47,8.006700845440367,1,90,479000.0
3.0,2.5,1800,2.0,0,0,3,1800,0,37,38,8.06117135969092,0,0,409316.0
4.0,3.0,3900,1.0,0,4,5,2520,1380,3,5,9.18512512283512,0,42,1619999.0
5.0,3.0,2840,1.0,0,0,3,1710,1130,39,71,8.881836305004146,0,11,292050.0
3.0,2.5,2420,2.0,0,0,3,1860,560,15,15,10.818357275254836,0,29,429000.0
4.0,2.75,2280,1.0,0,0,5,2280,0,24,37,9.638740451366843,0,54,500000.0
4.0,2.5,3520,2.5,0,0,3,2650,870,34,63,8.820847033377717,0,8,870000.0
6.0,1.75,2380,2.0,0,0,3,2380,0,34,48,8.314097335405807,1,97,725000.0
3.0,2.25,1870,1.0,0,0,3,1440,430,5,9,9.105090961257085,0,36,425000.0
3.0,2.25,1200,3.0,0,0,3,1200,0,34,62,7.244941546337007,0,9,320000.0
3.0,2.5,1680,1.0,0,0,3,1080,600,34,65,9.333707785926467,1,55,330000.0
3.0,1.5,2000,1.0,0,0,3,1520,480,34,57,8.894944460956886,1,49,375000.0
4.0,2.5,2610,2.0,0,0,3,2610,0,19,67,8.99118884193151,1,16,510000.0
2.0,1.0,1150,1.0,0,0,3,1150,0,34,74,8.294299608857235,1,67,376000.0
4.0,2.75,3150,1.0,0,0,4,2250,900,1,45,11.120164318733623,0,49,370000.0
2.0,1.0,760,1.5,0,0,3,760,0,34,69,8.612685172875459,1,67,163785.714286
4.0,2.5,2961,2.0,0,0,3,2961,0,32,43,9.404837504700271,1,16,695000.0
5.0,2.75,3650,2.0,0,0,5,2750,900,22,25,9.495368926962401,0,45,1195000.0
3.0,2.5,2150,2.0,0,0,3,2150,0,32,42,8.920656296853728,1,26,368250.0
4.0,2.5,2940,2.0,0,0,4,2940,0,24,37,9.247925132303454,0,23,752000.0
4.0,2.75,2100,1.5,0,0,4,1780,320,34,48,8.407601514786142,0,86,679000.0
4.0,2.5,2840,2.0,0,0,3,2840,0,32,42,9.14366623870819,1,24,650000.0
3.0,2.5,2050,1.0,0,3,3,1730,320,34,55,8.76732914779405,1,58,670000.0
4.0,3.0,4260,2.0,0,0,3,4260,0,32,43,9.835636885627954,0,18,1000000.0
3.0,1.75,1300,1.0,0,0,3,1300,0,30,32,11.039572232060571,1,31,540000.0
2.0,1.5,1130,2.0,0,0,3,1030,100,34,50,6.616065185132817,0,5,536000.0
3.0,2.25,2380,1.0,0,0,4,1450,930,22,25,9.377971213360134,0,42,800000.0
3.0,2.5,2120,2.0,0,0,3,2120,0,5,9,9.183688340978756,1,26,531000.0
3.0,2.0,1480,1.0,0,0,4,750,730,34,56,8.517393171418904,0,86,595000.0
5.0,3.5,3260,2.0,0,0,4,3260,0,17,26,10.98201617442016,0,45,568450.0
2.0,2.25,1290,3.0,0,0,3,1290,0,34,50,7.19668657083435,0,7,500000.0
5.0,2.5,2650,1.0,0,0,3,1400,1250,3,7,9.346268889200427,1,53,565000.0
4.0,2.25,1810,2.0,0,0,3,1810,0,31,37,8.511376306094673,0,11,355000.0
4.0,2.75,2250,1.5,0,0,3,1500,750,34,53,8.141481041457421,1,87,1050000.0
1.0,1.0,550,2.0,0,0,3,550,0,34,59,7.154615356913663,0,6,353000.0
3.0,2.5,1910,2.5,0,0,3,1530,380,34,74,7.31455283232408,0,7,585000.0
3.0,3.5,1890,2.0,0,0,3,1640,250,34,47,7.444833273892193,0,15,587206.0
4.0,2.75,2880,1.5,0,0,3,2100,780,34,64,8.294299608857235,1,102,755000.0
2.0,2.5,1430,3.0,0,0,3,1410,20,34,47,6.828712071641684,0,6,485000.0
3.0,2.0,2110,1.0,0,0,5,1080,1030,34,57,8.546946149565585,1,95,516200.0
2.0,1.0,1620,1.0,0,0,5,850,770,18,22,9.127610724377186,0,93,350000.0
4.0,3.0,3130,1.5,0,0,3,1750,1380,34,54,8.648396877031582,0,61,671000.0
5.0,1.5,2540,2.0,0,3,4,2340,200,34,63,8.804024902413179,1,60,1120000.0
2.0,2.0,1460,1.0,0,2,5,1460,0,18,21,9.11085147347544,0,114,1010000.0
4.0,3.75,5070,2.0,0,0,3,5070,0,30,32,11.004164375253117,0,14,1100000.0
3.0,1.75,1760,1.0,0,0,4,1760,0,14,13,8.920389060080359,0,48,264000.0
3.0,1.75,1340,1.0,0,0,4,1340,0,17,26,9.70996348123418,0,46,239000.0
3.0,2.0,1440,1.0,0,0,3,1440,0,10,73,9.129238770539141,1,49,250000.0
3.0,1.0,920,1.0,0,0,4,920,0,1,0,9.575052927597383,0,37,212500.0
3.0,2.5,1360,3.0,0,0,3,1310,50,34,54,6.92461239604856,0,11,535000.0
3.0,2.0,1760,1.0,0,0,4,1760,0,41,41,8.83579236650274,0,47,400000.0
4.0,2.5,2620,2.0,0,0,3,2620,0,24,34,8.929832503272403,0,18,605000.0
4.0,2.5,2320,2.0,0,0,3,2320,0,26,27,9.368881400104733,0,17,397000.0
4.0,2.25,2410,2.0,0,0,5,2410,0,3,7,9.036106025364846,0,49,720000.0
5.0,3.25,3320,2.0,0,0,4,2480,840,17,26,9.33617975681533,0,15,409124.0
4.0,2.25,3190,2.0,0,0,3,2300,890,32,42,9.358587948436385,0,30,750000.0
3.0,2.25,1450,2.0,0,0,3,1450,0,20,23,8.30671904320269,0,4,274500.0
4.0,2.5,4120,2.0,0,0,3,4120,0,32,42,10.015520756211904,0,17,863000.0
4.0,2.5,3130,2.0,0,0,3,3130,0,26,27,10.619349781839288,0,20,598000.0
6.0,2.25,3206,2.0,0,0,3,3206,0,17,20,8.664578178329295,1,2,375000.0
5.0,3.5,3450,1.0,0,0,5,2350,1100,18,21,10.251500085896208,0,42,850000.0
1.0,1.0,720,1.0,0,0,3,720,0,34,56,8.537191877922927,1,107,335000.0
2.0,1.75,1590,1.0,0,0,4,1590,0,1,1,9.330520532232288,0,42,225500.0
4.0,2.5,1811,2.0,0,0,3,1811,0,31,33,8.385260520155413,0,7,260000.0
4.0,3.5,3770,2.0,0,0,3,2830,940,3,6,10.51961869044739,0,25,1229000.0
3.0,1.75,1840,1.0,0,0,3,920,920,34,57,9.059750013343681,1,109,285000.0
5.0,3.5,5000,2.0,0,3,3,3410,1590,22,25,10.186445986151496,0,6,1730000.0
3.0,2.5,2120,2.0,0,0,3,2120,0,34,62,8.882114044208821,0,11,507000.0
4.0,4.25,2360,2.0,0,0,4,2360,0,14,2,10.959801062330111,1,75,590000.0
3.0,1.0,1050,1.5,0,0,3,1050,0,34,60,9.127719343287845,1,60,360000.0
3.0,3.25,3790,2.0,0,4,3,3790,0,34,70,9.852246888342531,0,29,1600000.0
3.0,2.5,1480,2.0,0,0,3,1280,200,34,46,7.303843225277705,0,7,584000.0
3.0,1.75,1980,1.0,0,0,3,1270,710,34,47,8.537191877922927,1,49,432500.0
3.0,1.75,1830,1.0,0,0,3,930,900,31,33,8.98343977178426,1,64,312500.0
4.0,2.5,2920,1.0,0,3,3,2030,890,34,74,8.612685172875459,1,57,1250000.0
2.0,2.25,1000,3.0,0,0,3,1000,0,34,56,6.80903930604298,0,8,305000.0
3.0,2.0,2320,1.0,0,0,3,1510,810,3,4,9.302098797215724,1,58,657500.0
5.0,2.75,4400,1.0,0,3,5,2250,2150,16,16,9.825580063659602,0,51,1120000.0
3.0,2.5,1820,2.0,0,0,3,1820,0,16,16,8.493719835230594,0,9,511000.0
3.0,2.25,2220,1.0,0,0,3,1330,890,34,57,8.309184527686298,0,21,330000.0
3.0,1.0,970,1.0,0,0,3,970,0,14,2,9.057305735807121,1,55,156000.0
2.0,1.75,1710,2.0,0,0,3,1330,380,34,63,8.351138607086154,1,94,405000.0
2.0,2.25,1060,2.0,0,0,3,940,120,34,46,7.097548850614793,0,9,499950.0
2.0,1.0,1500,1.0,0,0,3,1500,0,39,69,9.827739775097854,1,64,170000.0
4.0,2.0,2030,1.0,0,0,4,2030,0,30,31,9.137877200242468,1,38,259950.0
3.0,1.75,1570,1.0,0,0,4,1310,260,9,26,8.492080490601163,0,37,214950.0
5.0,2.5,3840,2.0,0,0,3,3840,0,14,13,9.735423867488873,0,23,556000.0
2.0,1.0,900,1.0,0,0,5,900,0,34,51,8.131824785007195,0,109,191000.0
1.0,1.0,960,1.0,0,0,3,760,200,34,53,7.878912912297132,1,106,332000.0
2.0,1.0,950,1.0,0,0,3,950,0,31,36,8.93075873555827,1,56,230000.0
3.0,2.0,1640,1.0,0,0,4,1640,0,32,43,9.207636720401869,0,37,540833.333333
2.0,2.0,1494,2.0,1,4,3,1494,0,40,40,9.866408544294707,1,71,465000.0
4.0,2.5,4290,2.0,0,0,3,4290,0,29,30,12.074949778648907,1,10,792500.0
3.0,2.5,3100,2.0,0,0,3,3100,0,32,43,10.077062636881843,0,12,759950.0
5.0,3.5,4460,3.0,0,2,3,3280,1180,34,58,7.998335395952982,1,1,490000.0
3.0,2.0,1470,1.0,0,0,4,1470,0,1,45,9.90353755128617,0,46,254600.0
5.0,1.0,2550,2.5,0,0,4,2550,0,34,59,8.439015410352214,0,109,847000.0
5.0,2.0,2080,1.0,0,0,5,1740,340,1,0,9.687691938884457,0,55,254000.0
4.0,2.5,1630,2.0,0,0,3,1630,0,20,23,8.406038142050075,0,11,312900.0
4.0,2.25,2280,1.5,0,2,3,1960,320,34,58,8.804024902413179,1,74,820000.0
3.0,2.5,1690,2.0,0,0,3,1150,540,15,17,7.389563953677635,0,0,372977.0
2.0,2.5,1590,2.0,0,0,3,1590,0,18,21,7.520776415062797,0,17,409900.0
2.0,1.75,1950,1.0,0,3,4,1160,790,6,68,9.284241179815718,0,62,669000.0
3.0,1.5,1830,1.0,0,0,5,1830,0,24,34,9.195125206169703,0,52,468000.0
2.0,1.75,1350,1.0,0,0,3,1350,0,30,32,8.437067146936952,0,6,498800.0
4.0,3.0,2920,1.0,0,3,5,1460,1460,3,7,10.433439104100595,0,50,537500.0
3.0,1.5,1750,1.0,0,0,3,1150,600,13,14,9.433563920090563,1,60,315000.0
3.0,1.0,1580,1.0,0,0,3,1010,570,31,36,8.9126079636709,1,52,305000.0
4.0,2.5,3430,2.0,0,0,3,3430,0,18,22,9.22601685136119,0,14,740000.0
3.0,1.5,880,1.0,0,0,5,880,0,34,71,8.79497643168877,0,69,253000.0
4.0,3.5,4460,1.0,0,0,3,2550,1910,21,24,9.73825907316835,1,52,1800000.0
3.0,1.75,1160,1.0,0,0,3,1160,0,1,1,8.721765357145012,1,16,250000.0
4.0,2.75,3770,2.0,0,2,5,3070,700,34,64,9.296609807128359,1,90,1695000.0
4.0,2.25,2100,1.0,0,0,4,1290,810,16,16,9.208839245849916,0,41,418800.0
3.0,2.25,1470,2.0,0,0,3,1090,380,34,63,7.364547014255642,0,7,432000.0
3.0,1.75,1940,1.0,0,0,3,1940,0,20,23,12.29923506600431,0,23,520000.0
4.0,2.5,2310,2.0,0,0,3,2310,0,11,11,8.991064332188461,0,36,364950.0
4.0,2.5,2800,2.0,0,0,3,2800,0,7,10,12.413554185354716,0,15,739000.0
4.0,3.25,3090,2.0,0,0,3,2370,720,30,31,9.166597449028265,1,10,751000.0
3.0,2.0,1970,2.0,0,3,5,1270,700,34,61,8.334951631422454,0,85,550000.0
4.0,2.25,1830,2.0,0,0,3,1830,0,17,18,8.722091302389098,1,24,249000.0
2.0,1.0,740,1.0,0,0,3,740,0,17,19,9.105424202026622,1,65,157500.0
3.0,1.5,1830,1.0,0,0,4,1830,0,3,7,8.987321812850125,1,57,562000.0
3.0,1.5,1490,1.5,0,0,4,1490,0,34,59,8.38958706681109,1,108,670000.0
4.0,1.75,1940,1.0,0,0,4,970,970,34,62,8.840724916761715,1,73,423000.0
4.0,2.5,2240,2.0,0,0,3,2240,0,34,57,8.881975184248867,0,19,497000.0
3.0,1.0,1240,1.0,0,0,4,1240,0,34,57,8.48528964240323,0,98,210000.0
3.0,1.0,1260,1.0,0,0,3,1260,0,34,54,9.0217190130337,0,68,300000.0
4.0,2.5,2180,1.5,0,0,4,1420,760,34,56,8.124446855715847,1,88,657000.0
3.0,1.0,900,1.0,0,0,4,900,0,18,22,8.922791623969637,0,42,304000.0
3.0,2.5,2530,2.0,0,0,3,2530,0,11,11,9.50651131182387,0,21,435000.0
4.0,4.0,3010,2.0,0,0,3,3010,0,32,43,8.884887201837403,1,10,765000.0
4.0,2.5,3740,1.0,0,0,3,2260,1480,31,36,9.071193240566025,1,10,475000.0
3.0,2.5,2480,2.0,0,0,3,2480,0,31,36,8.718172930028725,1,10,340000.0
4.0,2.0,2300,1.5,0,0,5,1550,750,34,56,8.131824785007195,0,99,619000.0
2.0,1.0,650,1.0,0,0,3,650,0,34,59,8.594339400592892,1,64,295000.0
3.0,2.5,2580,2.0,0,0,3,2580,0,30,31,9.480138475329403,0,28,802000.0
3.0,2.0,2140,1.0,0,0,4,1070,1070,34,47,8.501876487304344,0,86,710000.0
3.0,2.0,1380,1.0,0,0,3,1380,0,34,58,8.476579508530941,1,66,640000.0
5.0,3.0,2100,1.0,0,0,3,1200,900,14,2,9.185330208972015,0,7,298450.0
4.0,2.75,2800,2.0,0,0,3,2800,0,32,43,9.86104966983816,0,22,999000.0
1.0,1.0,720,1.0,0,0,3,720,0,34,57,8.476579508530941,1,100,190000.0
4.0,3.0,2240,2.0,0,0,3,2240,0,35,67,9.048409504829962,0,22,337000.0
3.0,1.75,1840,1.0,0,0,4,1840,0,30,31,8.998013113095823,0,50,550000.0
4.0,3.5,2970,2.0,0,0,3,2340,630,22,25,9.581006974541651,0,17,905000.0
3.0,1.5,1940,1.5,0,2,3,1940,0,34,58,7.9676267393338165,1,114,1330000.0
3.0,2.25,3530,1.0,1,3,3,1840,1690,22,25,9.767152232578871,1,84,2367000.0
2.0,1.0,870,1.0,0,0,3,870,0,34,49,8.724369949208368,1,73,245000.0
5.0,3.0,3410,1.0,0,0,4,1870,1540,30,31,9.169622538697624,0,46,675000.0
3.0,1.0,1220,1.0,0,0,3,1220,0,34,59,8.476579508530941,0,113,385000.0
4.0,2.5,2220,2.0,0,0,3,2220,0,31,37,8.445267451844648,0,13,405000.0
2.0,1.75,1340,1.0,0,0,3,1340,0,30,32,8.447843113281444,1,10,415000.0
3.0,1.0,1300,1.0,0,0,4,1300,0,31,34,9.007121989469242,1,54,237000.0
3.0,2.5,1680,2.0,0,0,3,1680,0,31,36,9.323133199451306,0,30,306000.0
2.0,1.0,2160,1.0,0,0,3,1360,800,39,69,9.469700127423375,1,46,305000.0
5.0,2.75,3650,1.0,0,0,4,2360,1290,3,3,9.911009193934975,0,39,1575000.0
5.0,2.75,2820,1.0,0,0,3,1450,1370,34,56,8.435766192720509,1,47,599000.0
4.0,1.0,1120,1.0,0,0,3,860,260,31,35,7.895808377083183,1,75,100000.0
3.0,2.25,1370,3.0,0,0,3,1370,0,34,47,7.329749689041512,0,9,433111.111111
3.0,1.0,910,1.0,0,0,2,910,0,34,65,8.699681400989514,0,58,219900.0
4.0,3.5,3410,2.0,0,0,3,3410,0,3,3,9.284519770150434,0,6,1405000.0
3.0,2.75,2200,1.0,0,0,4,1280,920,31,36,8.853808274977197,0,37,325000.0
2.0,1.0,700,1.0,0,0,3,700,0,34,56,7.755767170102998,1,69,367000.0
6.0,2.5,4410,1.0,0,2,4,2350,2060,14,2,9.549309488795982,0,49,472000.0
4.0,2.5,2740,2.0,0,0,3,2740,0,32,42,8.87360810154911,0,21,651000.0
4.0,1.75,1890,1.0,0,0,4,1250,640,35,62,8.987321812850125,1,54,375000.0
1.0,1.0,790,1.0,0,0,3,790,0,34,69,9.477539085486564,1,72,135000.0
5.0,2.75,2481,2.0,0,0,3,2481,0,1,0,8.305484017727691,0,0,309000.0
3.0,1.75,1420,3.0,0,0,3,1420,0,34,47,7.0817085861055755,0,8,455000.0
3.0,2.5,2700,2.0,0,0,3,1280,1420,34,46,7.271703706887368,0,11,670000.0
3.0,3.0,2340,2.0,0,0,5,2160,180,34,47,7.9966538754626075,0,89,660000.0
4.0,2.5,2100,2.0,0,0,3,2100,0,31,36,8.27308133366583,0,5,346000.0
4.0,2.5,1990,2.0,0,0,3,1990,0,14,13,8.805674944038582,0,25,260000.0
3.0,2.25,1920,1.0,0,0,4,1300,620,17,19,9.177920480720072,1,53,260000.0
4.0,2.5,2730,1.5,0,0,5,2230,500,34,58,8.476579508530941,1,105,980000.0
4.0,1.75,1700,1.5,0,0,3,1340,360,11,11,9.91758767691491,1,49,400000.0
4.0,2.25,2070,1.0,0,0,3,1470,600,19,67,10.582713277755028,1,37,445800.0
3.0,2.0,2050,1.0,0,0,3,2050,0,14,2,9.495820020872763,0,21,314500.0
4.0,2.0,1780,1.5,0,0,5,930,850,34,71,8.582418976333944,0,96,315000.0
4.0,2.75,2520,2.0,0,0,3,2520,0,11,11,9.548382803766913,0,15,234975.0
2.0,1.0,2550,1.0,0,1,4,1610,940,10,73,9.983960936686005,1,56,180785.714286
2.0,1.5,1490,1.0,0,0,3,930,560,34,61,8.314097335405807,1,58,389250.0
4.0,3.5,2370,2.5,0,0,3,2370,0,31,34,8.214194414852564,1,1,400000.0
3.0,1.0,1690,1.0,0,0,3,1020,670,34,71,8.35490952835879,1,47,269000.0
3.0,2.5,2210,1.0,0,0,4,1450,760,17,18,9.222268942841456,0,48,210614.285714
3.0,1.0,1830,1.5,0,0,3,1430,400,34,47,8.006700845440367,1,88,499950.0
2.0,1.0,920,1.0,0,0,3,920,0,34,47,8.237743803890933,1,104,427000.0
4.0,2.5,2410,2.0,0,0,3,2410,0,37,38,8.472405008626103,0,14,440000.0
4.0,2.5,3430,2.0,0,0,3,3430,0,41,44,11.0735208734325,1,1,646212.5
2.0,1.75,1460,1.0,0,0,4,1460,0,9,26,8.978029932837156,0,27,237950.0
4.0,2.25,1820,1.5,0,0,4,1320,500,34,62,9.018695487721343,0,84,399888.0
4.0,2.5,2050,2.0,0,0,4,2050,0,41,44,10.44065321163396,0,25,540000.0
4.0,2.5,5300,2.0,1,2,2,4570,730,34,48,10.173972600159388,0,91,2555000.0
2.0,2.0,1880,1.5,0,0,3,1880,0,34,53,8.594339400592892,0,112,751750.0
5.0,2.5,2700,1.0,0,0,4,1750,950,3,4,9.715409458629793,0,47,744500.0
4.0,2.5,2350,2.0,0,0,4,2350,0,3,5,8.98744678941718,0,27,770000.0
4.0,2.5,2870,2.0,0,0,4,2870,0,15,17,9.445333439647541,0,28,720000.0
4.0,2.25,2420,2.0,0,0,4,2420,0,22,25,9.23024103368252,0,41,672500.0
3.0,2.0,1610,1.5,0,0,5,1610,0,34,54,8.537191877922927,0,74,690000.0
3.0,2.75,1960,1.5,0,0,5,1410,550,34,47,7.824445930877619,0,88,599000.0
4.0,1.75,1820,1.0,0,0,4,1080,740,17,19,9.001962272862446,0,34,264000.0
5.0,3.0,2300,2.0,0,0,3,2300,0,14,0,9.01371703047137,1,1,312891.0
3.0,2.0,1170,1.0,0,0,3,1170,0,34,49,8.586905803827538,1,95,335000.0
3.0,2.5,2440,2.0,0,0,3,2440,0,30,31,8.331827004436057,0,11,710000.0
6.0,5.0,6050,2.0,0,3,3,6050,0,13,14,12.348669695621519,0,13,1600000.0
3.0,1.75,1150,1.0,0,0,5,1150,0,3,5,9.255982729854884,0,55,464500.0
3.0,2.25,1980,1.0,0,0,4,1980,0,30,32,10.618591900448115,0,34,550000.0
4.0,2.0,1790,1.0,0,1,4,1670,120,10,73,9.594990340370426,1,54,240000.0
2.0,1.0,790,1.0,0,0,4,790,0,35,62,9.038958755220563,1,61,268500.0
2.0,1.75,1300,2.0,0,0,3,1300,0,34,48,8.294299608857235,1,66,440000.0
3.0,1.5,1760,1.0,0,0,3,1160,600,34,57,8.813438494528507,1,56,470000.0
4.0,2.0,3140,1.0,0,1,3,1940,1200,34,74,9.294313805752362,1,75,775000.0
3.0,1.75,2340,1.0,0,0,5,1170,1170,34,64,8.344505083590521,0,97,640000.0
4.0,3.0,2130,1.0,0,0,5,1440,690,34,55,8.752423403865594,1,66,620000.0
3.0,2.25,1520,3.0,0,0,3,1520,0,34,50,7.108244139731541,1,1,565000.0
2.0,2.5,2560,2.0,0,0,5,1690,870,34,53,7.824445930877619,0,113,780000.0
4.0,2.5,5730,2.0,0,4,3,4280,1450,32,42,10.713261545027793,0,23,1228000.0
3.0,1.75,2200,1.5,0,1,3,2200,0,3,3,9.590897844378162,1,66,1230000.0
5.0,2.75,3030,2.0,0,0,3,3030,0,32,43,8.946374826141717,0,0,837219.0
4.0,2.5,2630,2.0,0,0,3,2630,0,41,41,10.793578035907808,0,28,625000.0
3.0,2.0,1463,3.0,0,0,3,1463,0,34,54,6.767343125265392,0,11,390000.0
2.0,2.0,1240,2.0,0,0,3,1240,0,34,56,7.824445930877619,0,29,445000.0
4.0,1.5,1840,1.5,0,0,4,1840,0,35,70,9.338557669776936,1,64,415000.0
2.0,1.0,860,1.0,0,0,5,860,0,6,69,8.79497643168877,0,65,200000.0
3.0,2.5,4310,1.5,0,4,5,2510,1800,35,70,10.376424375759305,0,32,1735000.0
5.0,2.5,2550,1.0,0,0,4,1610,940,3,3,9.946355452763305,1,61,895000.0
4.0,2.5,2010,2.0,0,0,4,2010,0,15,17,8.983816112502495,0,25,590000.0
3.0,1.75,2000,1.0,0,0,4,1110,890,34,56,8.517393171418904,0,93,546000.0
4.0,1.0,1440,1.5,0,0,4,1440,0,34,55,8.188966863648876,0,90,550000.0
4.0,1.0,1660,1.0,0,0,1,930,730,30,31,10.458779721372386,0,81,550000.0
3.0,1.5,2500,1.5,0,2,3,1450,1050,34,50,8.471149252914831,1,74,725000.0
5.0,2.75,2190,1.0,0,0,5,1370,820,16,16,9.448411943874628,0,36,446000.0
2.0,2.0,1690,1.0,0,0,3,1690,0,30,32,8.412054873292933,1,10,564000.0
3.0,2.0,1760,1.0,0,0,5,1060,700,31,36,9.34233308143468,0,37,317000.0
3.0,1.75,1420,1.0,0,0,4,1100,320,31,34,8.942591637231851,0,30,310000.0
3.0,1.0,1080,1.5,0,0,3,1080,0,39,69,9.057305735807121,1,114,192500.0
3.0,1.5,1650,1.0,0,0,4,1100,550,34,60,9.206131527202128,1,53,369500.0
3.0,2.0,1200,1.0,0,0,3,1200,0,27,28,9.166074955678168,0,19,222400.0
4.0,3.25,3490,2.0,0,0,3,3490,0,32,43,8.857230494201946,0,8,745000.0
3.0,2.25,1440,1.0,0,0,3,940,500,17,19,8.945593270806897,0,32,249000.0
2.0,1.5,800,1.0,0,0,5,800,0,34,65,8.555066843844319,0,63,335950.0
3.0,2.0,1400,2.0,0,0,4,1400,0,40,40,10.73070660463555,0,33,410000.0
4.0,2.5,3040,2.0,0,0,3,3040,0,22,25,8.853808274977197,0,13,1230000.0
2.0,3.0,3160,2.0,0,0,3,3160,0,41,44,11.107165313341005,0,21,589900.0
2.0,0.75,840,1.0,1,4,4,840,0,40,40,10.612581898425521,0,77,528000.0
4.0,2.0,1680,1.0,0,0,3,980,700,34,54,8.517393171418904,1,64,588000.0
3.0,1.75,2420,2.0,0,0,3,2420,0,26,27,9.447544606938727,1,103,399500.0
4.0,2.25,2220,1.0,0,0,4,1110,1110,3,5,9.090768236835338,1,53,495000.0
3.0,2.5,3660,2.0,0,2,4,3260,400,12,12,10.583524163945977,0,25,530000.0
4.0,3.5,3960,2.0,0,0,3,2850,1110,34,74,8.803123730829212,0,8,1195000.0
4.0,1.5,2750,1.0,0,0,2,1500,1250,31,33,11.763707529348393,0,56,550000.0
2.0,2.25,1230,2.0,0,0,3,960,270,34,64,7.155396301896734,1,2,387000.0
4.0,1.5,1840,2.0,0,0,4,1840,0,34,53,8.37516869138682,0,97,809000.0
2.0,1.75,880,1.0,0,0,4,880,0,34,71,8.821879862683842,0,69,205425.0
5.0,1.75,3290,1.5,0,0,3,3290,0,30,31,9.38437770918244,1,41,602000.0
3.0,2.0,1810,1.5,0,0,3,1810,0,34,47,8.310169021981912,1,89,550000.0
3.0,1.0,1000,1.0,0,0,3,1000,0,34,65,9.826282481627157,1,74,180000.0
3.0,2.25,2370,1.0,0,0,4,1650,720,30,31,9.171599543659752,0,41,746000.0
5.0,4.25,3920,2.0,0,0,3,2900,1020,3,3,9.696401880595555,1,24,1000000.0
3.0,1.5,1270,2.0,0,0,3,1270,0,34,51,7.7651449029361315,1,2,160797.0
3.0,1.75,1180,1.0,0,0,4,760,420,34,56,8.314097335405807,0,86,450000.0
5.0,3.25,5270,2.0,0,1,3,4010,1260,22,25,9.754581429281577,1,37,1795000.0
4.0,2.75,2070,1.0,0,0,5,1120,950,35,67,9.137877200242468,0,69,366500.0
4.0,1.75,2000,1.0,0,2,3,1300,700,34,65,8.704999678440762,1,55,453500.0
3.0,2.0,1300,1.5,0,0,5,1300,0,33,69,9.33917324381915,0,81,287000.0
1.0,1.5,1170,2.0,0,0,3,1070,100,34,61,7.284134806195205,0,7,235000.0
3.0,1.75,1260,1.0,0,0,3,1260,0,20,23,8.840580188488795,0,20,245000.0
3.0,1.75,1160,1.0,0,0,4,1160,0,16,16,10.019980867971933,1,38,329333.333333
3.0,1.0,1150,1.0,0,0,4,1150,0,15,15,8.481773246184977,1,57,240000.0
3.0,3.5,1810,2.0,0,0,4,1440,370,34,59,7.52131798019924,0,5,625000.0
