date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,country,lat,long
2014-05-13 00:00:00,1680000.0,5.0,3.25,4860,23723,2.0,0,2,4,3820,1040,1989,0,9250 SE 36th Pl,Mercer Island,WA 98040,USA,47.577588000965,-122.215103333275
2014-05-13 00:00:00,225000.0,3.0,1.0,1660,7210,1.0,0,0,3,1100,560,1963,2008,29140 42nd Ave S,Auburn,WA 98001,USA,47.339665718967,-122.281286236603
2014-05-13 00:00:00,319000.0,3.0,1.0,1390,12823,1.0,0,0,4,1390,0,1968,0,15846 196th Pl NE,Woodinville,WA 98077,USA,47.742979288766,-122.075152253389
2014-05-13 00:00:00,322500.0,3.0,2.0,1350,14200,1.0,0,0,3,1350,0,1989,0,14405 274th Ct NE,Duvall,WA 98019,USA,47.731803901436,-121.972129730346
2014-05-13 00:00:00,570000.0,3.0,2.0,1530,5401,1.0,0,0,4,1530,0,1937,0,7741 22nd Ave NE,Seattle,WA 98115,USA,47.685978365997,-122.304191396258
2014-05-13 00:00:00,465000.0,3.0,1.5,1270,5112,1.0,0,0,3,1270,0,1950,2005,3616 NE 65th St,Seattle,WA 98115,USA,47.67584167063,-122.288137190414
2014-05-13 00:00:00,435000.0,4.0,2.25,2140,6355,2.0,0,0,3,2140,0,2002,0,7125 Silent Creek Ave SE,Snoqualmie,WA 98065,USA,47.536929995718,-121.878974140236
2014-05-13 00:00:00,502000.0,4.0,2.5,2040,5616,2.0,0,0,3,2040,0,2012,1912,7617 NE 201st Pl,Kenmore,WA 98028,USA,47.773757024723,-122.238186450229
2014-05-13 00:00:00,525000.0,3.0,3.5,2876,5086,2.0,0,0,3,2360,516,2007,0,12467 NE 171st Pl,Woodinville,WA 98072,USA,47.751522561167,-122.173442939509
2014-05-13 00:00:00,525000.0,3.0,2.5,1580,1161,2.0,0,0,3,1010,570,2008,0,213 26th Ave E,Seattle,WA 98112,USA,47.620376944875,-122.298652851344
2014-05-13 00:00:00,660000.0,4.0,3.5,3400,5196,2.0,0,0,3,3400,0,2012,1912,9314 Ash Ave SE,Snoqualmie,WA 98065,USA,47.516716090668,-121.884199498951
2014-05-13 00:00:00,870000.0,4.0,2.5,3520,6773,2.5,0,0,3,2650,870,2006,0,7921 45th Ave SW,Seattle,WA 98136,USA,47.531570443731,-122.390541245662
2014-05-13 00:00:00,650000.0,4.0,2.5,2210,4861,2.0,0,0,3,2210,0,2013,1923,615 NW 92nd St,Seattle,WA 98117,USA,47.695996785896,-122.363611521764
2014-05-13 00:00:00,505000.0,4.0,2.5,2790,5602,2.0,0,0,3,2790,0,2009,0,5138 NE 8th St,Renton,WA 98059,USA,47.495774779886,-122.150694708035
2014-05-13 00:00:00,330000.0,3.0,2.5,1450,5008,1.0,0,0,3,840,610,2007,0,6544 18th Ave SW,Seattle,WA 98106,USA,47.544295878614,-122.357078892584
2014-05-14 00:00:00,385000.0,4.0,1.75,1620,4980,1.0,0,0,4,860,760,1947,1988,10037 Interlake Ave N,Seattle,WA 98133,USA,47.701678977247,-122.340691470499
2014-05-14 00:00:00,306000.0,3.0,1.5,1220,1086,3.0,0,0,3,1220,0,2007,0,353 N 105th St,Seattle,WA 98133,USA,47.705020488868,-122.353873889544
2014-05-14 00:00:00,546000.0,3.0,1.75,2000,5000,1.0,0,0,4,1110,890,1921,0,7730 33rd Ave NW,Seattle,WA 98117,USA,47.685156452051,-122.399280102242
2014-05-14 00:00:00,925000.0,4.0,2.5,2190,7350,2.5,0,0,5,2190,0,1958,0,3446 77th Ave SE,Mercer Island,WA 98040,USA,47.579556625595,-122.23571192835
2014-05-14 00:00:00,542000.0,4.0,1.75,1900,8250,1.0,0,0,4,950,950,1955,2009,3810 145th Ave SE,Bellevue,WA 98006,USA,47.576613934152,-122.147320034049
2014-05-14 00:00:00,800000.0,3.0,1.0,1700,4400,1.5,0,0,4,1700,0,1906,1990,1109 32nd Ave,Seattle,WA 98122,USA,47.611730750867,-122.291536581015
2014-05-14 00:00:00,620000.0,5.0,2.5,2540,3832,2.0,0,0,5,1760,780,1929,0,7558 32nd Ave NW,Seattle,WA 98117,USA,47.683633258925,-122.39821955334
2014-05-14 00:00:00,175000.0,2.0,1.0,1170,8925,1.0,0,2,3,1170,0,1911,1979,921 S 223rd St,Des Moines,WA 98198,USA,47.401922297736,-122.321626354487
2014-05-14 00:00:00,740000.0,5.0,5.0,5774,31675,1.0,0,2,3,4490,1284,1984,0,28511 10th Ave S,Federal Way,WA 98003,USA,47.346356297054,-122.322784520603
2014-05-14 00:00:00,345000.0,3.0,2.25,2120,15003,2.0,0,0,3,2120,0,1984,0,14319 165th Pl SE,Renton,WA 98059,USA,47.474206100821,-122.119485404124
2014-05-14 00:00:00,510000.0,3.0,1.75,2170,26460,1.0,0,0,3,1450,720,1986,0,721 222nd Pl NE,Sammamish,WA 98074,USA,47.614897574084,-122.043674157602
2014-05-14 00:00:00,530000.0,4.0,2.75,2450,15002,1.0,0,0,5,2450,0,1974,0,404 SW 197th St,Normandy Park,WA 98166,USA,47.426595153306,-122.342144505169
2014-05-14 00:00:00,155000.0,2.0,1.0,700,5200,1.0,0,0,5,700,0,1952,1998,475-547 Monroe Ave NE,Renton,WA 98056,USA,47.492828104959,-122.175122491729
2014-05-14 00:00:00,266000.0,3.0,2.5,1780,7214,1.0,0,0,4,1400,380,1986,0,26205 119th Dr SE,Kent,WA 98030,USA,47.366784581934,-122.182086988413
2014-05-14 00:00:00,257200.0,3.0,2.0,1850,8250,1.0,0,0,4,1150,700,1952,0,200 Pike St SE,Auburn,WA 98002,USA,47.306728474134,-122.209080706504
2014-05-14 00:00:00,265000.0,3.0,2.0,1570,5706,1.0,0,0,3,1570,0,1998,2006,11549 SE 319th Pl,Auburn,WA 98092,USA,47.315758510563,-122.188367631523
2014-05-14 00:00:00,372220.0,3.0,1.0,1290,5500,1.0,0,0,3,980,310,1951,1994,4607 SW Cloverdale St,Seattle,WA 98136,USA,47.526453814048,-122.390250156645
2014-05-14 00:00:00,337500.0,5.0,2.0,1700,7314,1.0,0,0,3,1000,700,1956,2001,6000-6048 22nd Ave S,Seattle,WA 98108,USA,47.547926090588,-122.305037688968
2014-05-14 00:00:00,582500.0,2.0,1.5,1159,4800,1.0,0,0,3,1159,0,1948,1994,4254 33rd Ave W,Seattle,WA 98199,USA,47.658332351455,-122.399430676592
2014-05-14 00:00:00,489200.0,3.0,2.75,1850,9600,1.5,0,0,5,1850,0,1965,0,8622 NE 139th St,Kirkland,WA 98034,USA,47.725639723287,-122.226189298813
2014-05-14 00:00:00,310000.0,3.0,1.0,1050,9876,1.0,0,0,3,1050,0,1953,0,18527 Kenlake Pl NE,Kenmore,WA 98028,USA,47.762878341748,-122.261534054164
2014-05-14 00:00:00,538000.0,3.0,1.75,1400,3825,1.5,0,0,4,1100,300,1904,0,6917 28th Ave NW,Seattle,WA 98117,USA,47.678907337807,-122.393060158934
2014-05-14 00:00:00,1400000.0,3.0,2.5,2550,7200,2.0,0,2,3,2550,0,1981,2013,316 Lake Washington Blvd S,Seattle,WA 98144,USA,47.599584764649,-122.288344889507
2014-05-14 00:00:00,702500.0,3.0,1.5,2360,6750,2.0,0,0,5,1930,430,1926,0,2145 N 88th St,Seattle,WA 98103,USA,47.692400013955,-122.332467825845
2014-05-14 00:00:00,565000.0,4.0,2.5,2240,14667,2.0,0,0,4,2240,0,1989,0,13547 SE 83rd St,Newcastle,WA 98059,USA,47.528304141404,-122.160983349519
2014-05-14 00:00:00,723000.0,4.0,2.5,2700,4004,2.0,0,0,3,2700,0,2004,2003,2363 30th Ave NE,Issaquah,WA 98029,USA,47.552004816047,-121.994660566772
2014-05-14 00:00:00,766950.0,3.0,2.5,3030,30007,1.5,0,0,4,3030,0,1992,0,15905 Saybrook Dr NE,Woodinville,WA 98077,USA,47.742705262682,-122.03576730887
2014-05-14 00:00:00,682000.0,3.0,1.75,1830,5120,1.5,0,2,5,1830,0,1903,0,322 16th Ave,Seattle,WA 98122,USA,47.60459084981,-122.311474523607
2014-05-14 00:00:00,325000.0,3.0,2.5,2220,6049,2.0,0,0,4,2220,0,1990,0,11909 SE 228th Pl,Kent,WA 98031,USA,47.397276082463,-122.182520396978
2014-05-14 00:00:00,543000.0,3.0,2.5,2090,7640,1.0,0,0,3,1360,730,1962,2014,14836 Densmore Ave N,Shoreline,WA 98133,USA,47.736385359971,-122.338311179299
2014-05-14 00:00:00,525000.0,3.0,1.75,1600,6120,1.5,0,0,3,1600,0,1924,2011,7557 35th Ave NE,Seattle,WA 98115,USA,47.683582644175,-122.290584529876
2014-05-14 00:00:00,394475.0,2.0,1.0,830,4000,1.0,0,0,3,830,0,1955,2005,8715 17th Ave NW,Seattle,WA 98117,USA,47.692584779606,-122.379041238417
2014-05-14 00:00:00,316000.0,4.0,2.5,2010,7226,2.0,0,0,3,2010,0,1995,0,1522 55th Ct SE,Auburn,WA 98092,USA,47.258843677572,-122.210401725781
2014-05-14 00:00:00,339950.0,3.0,1.0,1050,5402,1.5,0,0,4,1050,0,1906,1990,1807 17th Ave S,Seattle,WA 98144,USA,47.58708145952,-122.310680825192
2014-05-14 00:00:00,486000.0,4.0,2.5,2150,39449,1.0,0,0,3,1420,730,1978,0,5242 336th Ave SE,Fall City,WA 98024,USA,47.55333732539,-121.892314598468
2014-05-14 00:00:00,160000.0,3.0,1.0,860,11900,1.0,0,0,4,860,0,1963,0,27204 116th Pl SE,Kent,WA 98030,USA,47.357495816888,-122.186029533686
2014-05-14 00:00:00,930000.0,3.0,2.5,3100,20553,1.0,0,0,3,3100,0,1954,2005,1456 NW 185th St,Shoreline,WA 98177,USA,47.763327248199,-122.377541177535
2014-05-14 00:00:00,139000.0,3.0,1.0,1100,17334,1.0,0,0,3,1100,0,1978,0,33610 51st Ave S,Auburn,WA 98001,USA,47.300158974639,-122.270901565174
2014-05-14 00:00:00,562000.0,3.0,1.5,1830,8000,1.0,0,0,4,1830,0,1957,2001,920 163rd Ave SE,Bellevue,WA 98008,USA,47.602045846665,-122.122194166959
2014-05-14 00:00:00,299000.0,2.0,1.75,1250,34395,1.0,0,0,4,1250,0,1950,1983,1400 S 359th St,Federal Way,WA 98003,USA,47.279975907874,-122.316198561936
2014-05-14 00:00:00,511000.0,3.0,2.5,1820,4883,2.0,0,0,3,1820,0,2005,0,14800-14822 88th Ave NE,Kenmore,WA 98028,USA,47.736136485263,-122.223967166663
2014-05-14 00:00:00,499000.0,3.0,2.0,2090,42689,1.5,0,0,3,2090,0,1959,1998,30004 SE Lake Retreat S Dr,Ravensdale,WA 98051,USA,47.349257566718,-121.943336987032
2014-05-14 00:00:00,356000.0,3.0,3.5,2100,12384,2.0,0,0,3,2100,0,1980,0,14937 57th Ave S,Tukwila,WA 98168,USA,47.469141921344,-122.262630442375
2014-05-14 00:00:00,470000.0,4.0,2.5,2310,14023,2.0,0,0,3,2310,0,1991,0,14923 280th Pl NE,Duvall,WA 98019,USA,47.735109988148,-121.96395190175
2014-05-14 00:00:00,715000.0,4.0,2.25,2060,5649,1.0,0,0,5,1360,700,1941,0,3305 39th Ave W,Seattle,WA 98199,USA,47.649576477241,-122.40691013486
2014-05-14 00:00:00,1120000.0,4.0,2.25,4470,60373,2.0,0,0,3,4470,0,1988,2000,14235 160th Ave NE,Woodinville,WA 98072,USA,47.728661687045,-122.126339390351
2014-05-14 00:00:00,458000.0,3.0,1.0,1660,7500,1.0,0,0,4,1060,600,1940,2001,2000 NE 113th St,Seattle,WA 98125,USA,47.71035584428,-122.306172724654
2014-05-14 00:00:00,966000.0,5.0,4.5,3810,8019,2.0,0,0,3,3810,0,2008,0,2033 211th Pl SE,Sammamish,WA 98075,USA,47.591371903109,-122.057611110619
2014-05-14 00:00:00,305495.0,3.0,1.75,2110,10200,2.0,0,0,4,2110,0,1966,0,14244 140th Ave SE,Renton,WA 98059,USA,47.475317606466,-122.154078897267
2014-05-14 00:00:00,340000.0,3.0,2.25,1970,3716,2.0,0,0,3,1970,0,1997,0,504 Shelton Ct NE,Renton,WA 98056,USA,47.490631452724,-122.167140608942
2014-05-14 00:00:00,633100.0,4.0,2.5,2470,33305,2.0,0,0,3,2470,0,1993,0,26021 NE 25th St,Redmond,WA 98053,USA,47.630635294839,-121.991115747888
2014-05-14 00:00:00,310000.0,3.0,1.0,1480,7830,1.0,0,0,3,1480,0,1952,2008,1909 N 195th St,Shoreline,WA 98133,USA,47.770488984753,-122.336362429575
2014-05-14 00:00:00,349950.0,5.0,3.0,2257,10117,1.0,0,0,3,1363,894,2005,0,3755 S 168th St,SeaTac,WA 98188,USA,47.452797090562,-122.284047918394
2014-05-14 00:00:00,267800.0,2.0,1.0,700,6000,1.0,0,0,4,700,0,1949,1985,16824 11th Pl NE,Shoreline,WA 98155,USA,47.751077005216,-122.316344821131
2014-05-14 00:00:00,234000.0,4.0,2.0,1630,9010,1.0,0,0,4,1050,580,1975,0,10872 SE 318th Pl,Auburn,WA 98092,USA,47.316876679686,-122.196332199995
2014-05-14 00:00:00,740000.0,4.0,2.5,3430,10157,2.0,0,0,3,3430,0,2000,0,13622 NE 136th Pl,Kirkland,WA 98034,USA,47.722563741646,-122.158228836763
2014-05-14 00:00:00,607500.0,5.0,1.75,2220,6000,1.5,0,0,3,1420,800,1923,1998,3047 21st Ave W,Seattle,WA 98199,USA,47.647044783716,-122.383435872396
2014-05-14 00:00:00,223000.0,3.0,1.75,1340,7473,1.0,0,0,4,1340,0,1973,0,16 R Pl NE,Auburn,WA 98002,USA,47.308882758902,-122.206512703276
2014-05-14 00:00:00,400000.0,2.0,1.0,980,2130,1.0,0,0,4,860,120,1918,1974,6520-6588 8th Ave NW,Seattle,WA 98117,USA,47.677534371712,-122.365870989336
2014-05-14 00:00:00,802000.0,3.0,2.5,2580,13096,2.0,0,0,3,2580,0,1986,0,6133 147th Pl NE,Redmond,WA 98052,USA,47.661737132141,-122.144401688395
2014-05-14 00:00:00,253000.0,4.0,2.5,2230,4541,2.0,0,0,3,2230,0,2006,0,24217 181st Pl SE,Covington,WA 98042,USA,47.385057159564,-122.099969678519
2014-05-14 00:00:00,1058000.0,4.0,2.0,2290,11137,1.0,0,0,4,2290,0,1955,2009,10441 SE 24th Pl,Bellevue,WA 98004,USA,47.588902057871,-122.202220181804
2014-05-14 00:00:00,300000.0,3.0,1.0,1260,8280,1.0,0,0,3,1260,0,1946,0,2559 NE 98th St,Seattle,WA 98115,USA,47.700195315363,-122.300559611036
2014-05-14 00:00:00,625000.0,4.0,2.75,1680,11180,1.0,0,0,4,1680,0,1966,0,15924 NE 53rd St,Redmond,WA 98052,USA,47.655591654138,-122.128185351536
2014-05-14 00:00:00,707000.0,4.0,3.25,3200,7081,2.0,0,0,3,3200,0,2004,2003,26054 SE 23rd Pl,Sammamish,WA 98075,USA,47.588251414682,-121.990279594621
2014-05-14 00:00:00,950000.0,4.0,2.5,3320,7644,2.0,0,0,3,3320,0,1995,0,5491 175th Pl SE,Bellevue,WA 98006,USA,47.554104332263,-122.106079002435
2014-05-14 00:00:00,420000.0,4.0,2.5,3040,24123,2.0,0,0,3,3040,0,1999,0,4620 Kennedy Ave SE,Auburn,WA 98092,USA,47.266681147104,-122.216156945746
2014-05-14 00:00:00,498000.0,4.0,2.75,2270,7375,1.0,0,0,4,1290,980,1973,0,12901 NE 136th St,Kirkland,WA 98034,USA,47.722890775142,-122.167625170239
2014-05-14 00:00:00,450000.0,3.0,2.5,2910,17172,2.0,0,0,3,2910,0,1989,0,36023 3rd Ave S,Federal Way,WA 98003,USA,47.278725696337,-122.330831362968
2014-05-14 00:00:00,955000.0,5.0,2.25,2510,9887,2.0,0,0,3,2510,0,1972,2002,7590 86th Ave SE,Mercer Island,WA 98040,USA,47.53432454662,-122.222744460835
2014-05-14 00:00:00,215000.0,2.0,1.0,1240,7200,1.0,0,0,3,1240,0,1967,2011,4036 S 119th St,Tukwila,WA 98168,USA,47.497056679425,-122.282359893474
2014-05-14 00:00:00,437000.0,3.0,2.75,2580,5200,2.0,0,0,3,2580,0,2008,0,808 Hoquiam Ave NE,Renton,WA 98059,USA,47.495881062128,-122.151090971908
2014-05-14 00:00:00,773000.0,3.0,2.75,2470,3600,2.0,0,0,3,2470,0,2007,0,1458-1462 29th Pl NE,Issaquah,WA 98029,USA,47.541370837327,-121.993776883524
2014-05-14 00:00:00,1222500.0,4.0,3.5,4910,9444,1.5,0,0,3,3110,1800,2007,0,4531 205th Pl NE,Sammamish,WA 98074,USA,47.649639640127,-122.06581888821
2014-05-15 00:00:00,256883.0,3.0,2.5,1690,5025,2.0,0,0,3,1690,0,2003,0,833 SW 361st St,Federal Way,WA 98023,USA,47.277843236694,-122.346445471072
2014-05-15 00:00:00,592500.0,4.0,2.5,2240,12032,1.0,0,0,3,2240,0,1983,2009,24231 NE 5th Pl,Sammamish,WA 98074,USA,47.614298176733,-122.017829761939
2014-05-15 00:00:00,252350.0,3.0,2.0,1650,7352,1.0,0,0,3,1160,490,1979,2014,12902 SE 158th Pl,Renton,WA 98058,USA,47.461293564904,-122.168327312491
2014-05-15 00:00:00,370000.0,4.0,2.5,2710,5880,2.0,0,0,3,2710,0,1998,2006,12713 SE 302nd St,Auburn,WA 98092,USA,47.331558084885,-122.172274974452
2014-05-15 00:00:00,465750.0,3.0,1.5,1260,10350,1.0,0,0,3,1260,0,1959,1989,16231 NE 29th St,Bellevue,WA 98008,USA,47.635920249489,-122.122849150331
2014-05-15 00:00:00,185000.0,3.0,1.0,1150,8100,1.0,0,0,3,1150,0,1932,0,12208 20th Ave S,Seattle,WA 98168,USA,47.493914714656,-122.307323477027
2014-05-15 00:00:00,582800.0,4.0,2.75,2550,7636,1.0,0,0,3,1440,1110,1986,0,21023-21029 NE 42nd St,Sammamish,WA 98074,USA,47.646911441732,-122.05991793187
2014-05-15 00:00:00,245000.0,3.0,1.75,1490,6930,1.0,0,0,4,1490,0,1990,0,12145 SE 260th Pl,Kent,WA 98030,USA,47.368325921519,-122.178729421491
2014-05-15 00:00:00,302000.0,4.0,1.75,2020,7865,1.0,0,0,4,1010,1010,1963,0,1001 Whitman Ct NE,Renton,WA 98059,USA,47.500998110467,-122.162074783284
2014-05-15 00:00:00,451555.0,2.0,1.0,1320,4520,1.0,0,1,3,1320,0,1912,1971,4137 48th Ave SW,Seattle,WA 98116,USA,47.566373946866,-122.39356053934
2014-05-15 00:00:00,250000.0,3.0,1.0,1230,10350,1.0,0,0,4,1230,0,1957,2001,19415 107th Ave SE,Renton,WA 98055,USA,47.42828940607,-122.198499530051
2014-05-15 00:00:00,255000.0,4.0,2.5,2070,7800,2.0,0,0,3,2070,0,1989,0,1422 S 282nd Pl,Federal Way,WA 98003,USA,47.34852999067,-122.31517077035
2014-05-15 00:00:00,840000.0,4.0,1.75,2930,11562,1.0,0,3,3,1670,1260,1947,2012,3539 NW 67th St,Seattle,WA 98117,USA,47.676960091744,-122.402489702337
2014-05-15 00:00:00,190000.0,3.0,1.0,1090,8520,1.0,0,0,3,1090,0,1967,2011,29611 21st Ave S,Federal Way,WA 98003,USA,47.336724782879,-122.306736137437
2014-05-15 00:00:00,349950.0,3.0,1.0,1400,7066,1.0,0,0,3,1400,0,1957,2000,11515 4th Ave NE,Seattle,WA 98125,USA,47.712409545116,-122.324863934646
2014-05-15 00:00:00,613000.0,4.0,2.0,1550,4815,1.5,0,0,3,1550,0,1909,2004,5212 Wallingford Ave N,Seattle,WA 98103,USA,47.666627324237,-122.336313372876
2014-05-15 00:00:00,300000.0,3.0,1.0,1220,13000,1.0,0,0,4,1220,0,1955,2009,18218 Evanston Ave N,Shoreline,WA 98133,USA,47.761014671289,-122.352950399717
2014-05-15 00:00:00,455000.0,3.0,2.5,1870,7344,1.0,0,0,3,1470,400,1980,0,14013 101st Pl NE,Kirkland,WA 98034,USA,47.726308718412,-122.205770918653
2014-05-15 00:00:00,335000.0,3.0,2.25,2150,30476,2.0,0,0,3,2150,0,1991,0,4446 S 160th St,Tukwila,WA 98188,USA,47.459661680787,-122.276650753652
2014-05-15 00:00:00,197500.0,3.0,1.0,980,3090,1.5,0,0,3,980,0,1903,2005,4531 S Lucile St,Seattle,WA 98118,USA,47.552595422482,-122.276473802814
2014-05-15 00:00:00,412500.0,3.0,1.5,1490,8475,1.0,0,0,4,1490,0,1963,0,5419 156th Ave NE,Redmond,WA 98052,USA,47.656904639663,-122.132609092457
2014-05-15 00:00:00,395300.0,3.0,1.5,1120,7000,1.0,0,0,3,1120,0,1955,2005,1323 145th Ave SE,Bellevue,WA 98007,USA,47.599148855472,-122.146400568073
2014-05-15 00:00:00,342400.0,3.0,2.25,1180,9630,2.0,0,0,3,1180,0,1986,0,8121 NE 147th Pl,Kenmore,WA 98028,USA,47.735285947553,-122.232612760055
2014-05-15 00:00:00,749400.0,4.0,2.5,3240,20301,2.0,0,0,3,3240,0,1985,0,17013 NE 133rd St,Redmond,WA 98052,USA,47.719362020364,-122.114169222201
2014-05-15 00:00:00,316500.0,4.0,2.5,2150,6807,2.0,0,0,4,2150,0,1991,0,11401 SE 219th Pl,Kent,WA 98031,USA,47.405484082752,-122.189215504892
2014-05-15 00:00:00,390000.0,3.0,2.5,2240,10800,2.0,0,0,3,2240,0,1996,0,15839 84th Ave NE,Kenmore,WA 98028,USA,47.743044164216,-122.228915357398
2014-05-15 00:00:00,225000.0,3.0,2.0,1400,7384,1.0,0,0,3,1150,250,1979,2014,3311 SE 17th St,Renton,WA 98058,USA,47.465543205032,-122.17453953067
2014-05-15 00:00:00,550000.0,3.0,2.25,1980,40887,1.0,0,0,4,1980,0,1980,0,4216 232nd Ave NE,Redmond,WA 98053,USA,47.64793969279,-122.029759756337
2014-05-15 00:00:00,1255000.0,4.0,2.5,3200,7535,2.0,0,0,3,3200,0,2006,0,5038 48th Ave NE,Seattle,WA 98105,USA,47.66520669601,-122.275928125969
2014-05-15 00:00:00,575000.0,2.0,1.0,1490,6000,1.0,0,0,3,1090,400,1946,0,1106 25th Ave E,Seattle,WA 98112,USA,47.629365679778,-122.300259094399
2014-05-15 00:00:00,1000000.0,5.0,4.25,3920,16258,2.0,0,0,3,2900,1020,1990,2009,2548 111th Ave SE,Bellevue,WA 98004,USA,47.587514084247,-122.192299406303
2014-05-15 00:00:00,585000.0,5.0,1.75,2000,3750,2.0,0,0,4,2000,0,1921,0,309 N 46th St,Seattle,WA 98103,USA,47.662083087327,-122.355245253994
2014-05-15 00:00:00,620000.0,4.0,2.5,2680,9185,2.0,0,0,3,2680,0,1989,0,26118 SE 39th Ct,Issaquah,WA 98029,USA,47.573786089325,-121.99130766115
2014-05-15 00:00:00,204700.0,4.0,2.0,1670,9987,1.0,0,0,3,1670,0,1967,2011,29031 40th Ave S,Auburn,WA 98001,USA,47.341037615747,-122.28357961959
2014-05-15 00:00:00,695000.0,4.0,3.0,3150,9130,2.0,0,0,3,3150,0,2001,0,24038 SE 13th Pl,Sammamish,WA 98075,USA,47.597103400711,-122.017893171513
2014-05-15 00:00:00,689900.0,4.0,3.25,2740,7266,2.0,0,0,3,2060,680,2003,0,392 Wilderness Peak Dr NW,Issaquah,WA 98027,USA,47.535560725013,-122.06598230132
2014-05-15 00:00:00,375000.0,4.0,1.75,1890,8000,1.0,0,0,4,1250,640,1960,2001,2145 N 178th St,Shoreline,WA 98133,USA,47.757739904546,-122.334212675837
2014-05-15 00:00:00,475000.0,7.0,3.5,2870,29699,1.0,0,0,3,1520,1350,1961,2004,11738 1st Ave NE,Seattle,WA 98125,USA,47.714335583999,-122.328683478933
2014-05-15 00:00:00,215000.0,3.0,1.0,1160,10384,1.0,0,0,4,1160,0,1969,0,26516 235th Ave SE,Maple Valley,WA 98038,USA,47.363748249289,-122.027309624177
2014-05-15 00:00:00,2100000.0,4.0,1.75,3550,19865,2.0,0,0,3,3550,0,1962,2002,7822 NE 14th St,Medina,WA 98039,USA,47.622982648802,-122.235224477069
2014-05-15 00:00:00,790000.0,3.0,1.75,1790,6117,1.0,0,2,3,1350,440,1940,1996,1922 35th Ave W,Seattle,WA 98199,USA,47.63629703138,-122.401093480737
2014-05-15 00:00:00,350000.0,3.0,1.75,1680,250470,1.0,0,0,4,1070,610,1940,2001,18949 Mountain View Rd NE,Duvall,WA 98019,USA,47.763307530929,-121.930348192236
2014-05-15 00:00:00,695000.0,3.0,2.5,4560,17622,2.0,0,0,4,3800,760,1986,0,1315 232nd Pl NE,Sammamish,WA 98074,USA,47.621011839523,-122.029470278836
2014-05-15 00:00:00,263000.0,3.0,2.25,1590,7748,2.0,0,0,4,1590,0,1991,0,35219 26th Ct S,Federal Way,WA 98003,USA,47.285638386017,-122.299645727476
2014-05-15 00:00:00,400000.0,3.0,1.0,1630,10304,1.0,0,0,5,1630,0,1953,0,17228 11th Ave NE,Shoreline,WA 98155,USA,47.753820309249,-122.317220367878
2014-05-15 00:00:00,525000.0,3.0,2.5,2700,7434,2.0,0,0,3,2700,0,1991,0,12415 NE 160th St,Woodinville,WA 98072,USA,47.743461594633,-122.17422619286
2014-05-15 00:00:00,349950.0,3.0,2.5,1700,7496,2.0,0,0,3,1700,0,1994,0,18901-18937 114th Ct SE,Renton,WA 98055,USA,47.43205130757,-122.189096359427
2014-05-15 00:00:00,1085000.0,4.0,3.25,3740,12080,1.0,0,0,3,2000,1740,1988,2000,13704-13712 209th Ave NE,Woodinville,WA 98077,USA,47.721877264643,-122.056184601223
2014-05-15 00:00:00,744000.0,4.0,3.0,1980,5352,2.5,0,0,3,1980,0,1941,2005,4103 SW Kenyon St,Seattle,WA 98136,USA,47.53213563772,-122.384790211385
2014-05-15 00:00:00,312500.0,2.0,1.0,880,6345,1.0,0,0,3,880,0,1919,2001,7558 19th Ave SW,Seattle,WA 98106,USA,47.534053716328,-122.358079865329
2014-05-15 00:00:00,240000.0,3.0,2.0,1400,6200,1.0,0,0,3,700,700,1948,1994,1610 N 185th St,Shoreline,WA 98133,USA,47.763312671794,-122.340220225805
2014-05-15 00:00:00,495000.0,4.0,2.0,2050,4000,1.5,0,0,5,1210,840,1941,0,2609 21st Ave S,Seattle,WA 98144,USA,47.579926755087,-122.305513607407
2014-05-15 00:00:00,580050.0,3.0,2.5,2360,4638,2.0,0,3,3,2360,0,1996,0,601 NE 76th St,Seattle,WA 98115,USA,47.683835490446,-122.32141187115
2014-05-15 00:00:00,640000.0,4.0,2.0,2560,7798,1.0,0,0,4,1890,670,1947,1988,8600-8698 30th Ave NE,Seattle,WA 98115,USA,47.691601651694,-122.295956648287
2014-05-15 00:00:00,417000.0,3.0,1.5,1340,10224,1.0,0,0,4,1340,0,1956,0,3825 138th Ave SE,Bellevue,WA 98006,USA,47.575676438815,-122.156760710982
2014-05-15 00:00:00,174950.0,3.0,1.0,1060,5200,1.0,0,0,5,1060,0,1970,0,26635 Timberlane Dr SE,Covington,WA 98042,USA,47.363637916082,-122.09287486328
2014-05-15 00:00:00,295000.0,3.0,1.5,850,2500,1.0,0,0,3,850,0,1986,0,4020 21st Ave SW,Seattle,WA 98106,USA,47.567968139582,-122.360056499217
2014-05-15 00:00:00,423000.0,4.0,1.75,1880,7303,1.0,0,0,3,1010,870,1976,0,10320 NE 125th Pl,Kirkland,WA 98034,USA,47.71273265936,-122.203224371664
2014-05-15 00:00:00,839000.0,3.0,1.0,1230,12305,1.0,0,0,3,1230,0,1955,1990,10904 SE 1st St,Bellevue,WA 98004,USA,47.609401268831,-122.194747846879
2014-05-15 00:00:00,343000.0,4.0,1.75,2290,10290,1.0,0,0,3,1340,950,1960,2012,2816 SW 110th Pl,Seattle,WA 98146,USA,47.504364688454,-122.368498812527
